# Java Audiveris 5.11 (Temurin JDK 25) raw STEM_SEEDS candidates.
# Generated by StemSeedsProbe from HEADERS plus StemScaler; the probe
# reflectively calls VerticalsBuilder.retrieveCandidates() and never
# calls checkVerticals(), so these are StickFactory outputs, not seeds.
#
# stemseedinput section digests cover tag/id, position, bounds, weight,
# and every run in Java order. Candidate members retain the compound's
# mixed-orientation order; v/h tags disambiguate the two lag id spaces.
# All floating-point values are Double.toHexString exact encodings.
# Summary digests are FNV-1a-64 over exact record rows plus newline.
#
# Regenerate from the repository root:
#   env -u JAVA_TOOL_OPTIONS JAVA_HOME=/path/to/jdk25/Contents/Home \
#     ./gradlew --no-daemon -q \
#     -I rust/oracle/java/staff-impacts.init.gradle :app:stemSeedsProbe \
#     '-PstemSeedTargets=data/examples/chula.png:1 ...'
stemseedsheet chula.png#1 systems 3
stemseedinput chula.png#1 system 1 profile 1 left 201 right 2327 interline 21 maxStem 4 minCore 32 minSide 0x1.999999999999ap-2 vertical 1321 37f0ff76ff47862d stickers 642 ec0b76655c693264
stemseedcandidate batuque.png#1 system 3 ordinal 60 members v1681,v1682,v1683 bounds 721 1765 3 65 weight 184 start 0x1.691761f8149f8p9 0x1.b94p10 stop 0x1.68f5970cd4e51p9 0x1.c94p10 thickness 0x1.6a56a56a56a57p1 distance 0x1.9e995f6d724d1p-1
stemseedcandidate batuque.png#1 system 3 ordinal 61 members v2789,v2792,v2795 bounds 1596 1771 3 64 weight 181 start 0x1.8f4d1fccf89dcp10 0x1.bacp10 stop 0x1.8f3a43a39ddbp10 0x1.ca8p10 thickness 0x1.6ap1 distance 0x1.9c356beb72c94p-1
stemseedcandidate batuque.png#1 system 3 ordinal 62 members v229,v237,v248,v261,v272,v281,v282 bounds 103 1445 6 64 weight 224 start 0x1.a5bf258e75b2cp6 0x1.694p10 stop 0x1.acf8601978f38p6 0x1.79p10 thickness 0x1.cp1 distance 0x1.6fe01bc628d44p0
stemseedcandidate batuque.png#1 system 3 ordinal 63 members v240,v251,v264,v274,v284,v295,v296 bounds 104 1697 6 64 weight 221 start 0x1.aa07a67fe3d1fp6 0x1.a84p10 stop 0x1.b148930066a39p6 0x1.b8p10 thickness 0x1.bap1 distance 0x1.67a96bc397c47p0
stemseedcandidate batuque.png#1 system 3 ordinal 64 members v148 bounds 76 1477 1 52 weight 52 start 0x1.3p6 0x1.714p10 stop 0x1.3p6 0x1.7ep10 thickness 0x1.0p0 distance 0x0.0p0
stemseedcandidate batuque.png#1 system 3 ordinal 65 members h2387,h2348,h2356,h2368,v1279,v1280,v1282,h2388,h2414 bounds 491 1623 5 50 weight 137 start 0x1.ed42e1ed7fa12p8 0x1.95cp10 stop 0x1.ecec0bfab19fbp8 0x1.a2p10 thickness 0x1.5eb851eb851ecp1 distance 0x1.abdf36a5342fp-1
stemseedcandidate batuque.png#1 system 3 ordinal 66 members h2380,v880,v881,h2408 bounds 274 1622 4 47 weight 126 start 0x1.141600dfbabecp8 0x1.958p10 stop 0x1.1397b38f9938p8 0x1.a1p10 thickness 0x1.572620ae4c416p1 distance 0x1.902e9da74702bp-1
stemseedcandidate batuque.png#1 system 3 ordinal 67 members v3173,v3174 bounds 2019 1489 2 46 weight 88 start 0x1.f8d9f5166f115p10 0x1.744p10 stop 0x1.f8e2c295110adp10 0x1.7f8p10 thickness 0x1.e9bd37a6f4deap0 distance 0x1.fde7184741cc1p-2
stemseedcandidate batuque.png#1 system 3 ordinal 68 members v174,v179,v185,v190,v191,v198,v199 bounds 91 1505 5 49 weight 192 start 0x1.749d1c8d5b335p6 0x1.784p10 stop 0x1.7284a9ef8ead2p6 0x1.844p10 thickness 0x1.f58d0fac687d6p1 distance 0x1.5728246838d14p0
stemseedcandidate batuque.png#1 system 3 ordinal 69 members v175,v180,v186,v192,v193,v200,v201 bounds 91 1758 5 48 weight 190 start 0x1.749b02d2d97dcp6 0x1.b78p10 stop 0x1.72f2faabb9ac7p6 0x1.c34p10 thickness 0x1.faaaaaaaaaaabp1 distance 0x1.5a821f985fafap0
stemseedcandidate batuque.png#1 system 3 ordinal 70 members v329,v336,v342 bounds 114 1728 3 40 weight 97 start 0x1.ccb401089c1b1p6 0x1.bp10 stop 0x1.cc60649e79991p6 0x1.b9cp10 thickness 0x1.3666666666666p1 distance 0x1.a3d23de210445p-1
stemseedcandidate batuque.png#1 system 3 ordinal 71 members v322,v328,v333 bounds 113 1477 3 39 weight 100 start 0x1.c85913ab85bf8p6 0x1.714p10 stop 0x1.c8b52fda02f4ap6 0x1.7acp10 thickness 0x1.4834834834835p1 distance 0x1.9734226f81ff1p-1
stemseedcandidate batuque.png#1 system 3 ordinal 72 members v3179,v3180,v3181 bounds 2023 1489 3 39 weight 107 start 0x1.f9fb55e086c5ap10 0x1.744p10 stop 0x1.fa11d559539aap10 0x1.7dcp10 thickness 0x1.5f2df2df2df2ep1 distance 0x1.91fc00bf5c97dp-1
stemseedcandidate batuque.png#1 system 3 ordinal 73 members v399,v400,v409,v410,v421,v431,v441 bounds 122 1699 5 45 weight 161 start 0x1.f1489cedb0565p6 0x1.a8cp10 stop 0x1.eea30447642a3p6 0x1.b3cp10 thickness 0x1.c9f49f49f49f5p1 distance 0x1.58c55de64f3a3p0
stemseedcandidate batuque.png#1 system 3 ordinal 74 members v381,v382,v395,v396,v408,v418,v429,v438 bounds 121 1447 6 45 weight 180 start 0x1.ee64c1170443bp6 0x1.69cp10 stop 0x1.ec47bf7fe2a13p6 0x1.74cp10 thickness 0x1.0p2 distance 0x1.994de4a9ebac2p0
stemseedcandidate batuque.png#1 system 3 ordinal 75 members v976,h2470 bounds 310 1655 2 37 weight 38 start 0x1.35f92cc2f8c6ep8 0x1.9dcp10 stop 0x1.3613cafdc825dp8 0x1.a6cp10 thickness 0x1.06eb3e45306ebp0 distance 0x1.419d37c0b8445p-3
stemseedcandidate batuque.png#1 system 3 ordinal 76 members v1975 bounds 1012 1787 1 36 weight 36 start 0x1.fap9 0x1.becp10 stop 0x1.fap9 0x1.c78p10 thickness 0x1.0p0 distance 0x0.0p0
stemseedcandidate batuque.png#1 system 3 ordinal 77 members h2672,v515,v516,v522,v523,v527,v531 bounds 137 1771 5 38 weight 115 start 0x1.16d59bc31fdefp7 0x1.bacp10 stop 0x1.1798b7294a2dbp7 0x1.c4p10 thickness 0x1.835e50d79435ep1 distance 0x1.16c6197501c16p0
stemseedcandidate batuque.png#1 system 3 ordinal 78 members v1527 bounds 617 1496 1 35 weight 35 start 0x1.348p9 0x1.76p10 stop 0x1.348p9 0x1.7e8p10 thickness 0x1.0p0 distance 0x0.0p0
stemseedcandidate batuque.png#1 system 3 ordinal 79 members v158,v160,v163,v166,v170 bounds 86 1513 5 34 weight 126 start 0x1.61f456c4a41afp6 0x1.7a4p10 stop 0x1.616bd054d62abp6 0x1.828p10 thickness 0x1.da5a5a5a5a5a6p1 distance 0x1.495c8d4b078e7p0
stemseedcandidate batuque.png#1 system 3 ordinal 80 members h2271,v512,v513,v520,v521,v526,v530 bounds 137 1519 6 37 weight 147 start 0x1.174831b2d714fp7 0x1.7bcp10 stop 0x1.188ffdf9ff8f9p7 0x1.84cp10 thickness 0x1.fc8a60dd67c8ap1 distance 0x1.5a7a77aae24a5p0
stemseedcandidate batuque.png#1 system 3 ordinal 81 members v161,v167,v171 bounds 87 1766 4 33 weight 111 start 0x1.62f06b0ba03d5p6 0x1.b98p10 stop 0x1.6210b95721725p6 0x1.c18p10 thickness 0x1.ae8ba2e8ba2e9p1 distance 0x1.214c9f76ea10ep0
stemseedcandidatesummary batuque.png#1 system 3 count 82 a25a46ec9fc1e8e3
stemseedsheetsummary batuque.png#1 systems 3 candidates 244 33dc9ee0673111bc
stemseedsheet carmen.png#1 systems 5
stemseedinput carmen.png#1 system 1 profile 1 left 287 right 2400 interline 21 maxStem 4 minCore 32 minSide 0x1.999999999999ap-2 vertical 1626 fd44525a3bc68b33 stickers 971 35177e017cc119a4
stemseedcandidate carmen.png#1 system 1 ordinal 0 members v5013,v5014,h1664,h2110,v5020,v5026,v5027,h1551,h1964,v5031,h1980,v5032 bounds 1902 444 5 355 weight 1214 start 0x1.dbdc3fcae4402p10 0x1.bcp8 stop 0x1.dc0d91421fd96p10 0x1.8fp9 thickness 0x1.b5b9545f3050cp1 distance 0x1.fdb03df37ce38p-1
stemseedcandidate carmen.png#1 system 1 ordinal 1 members v6087,h1679,h1686,h1700,h1702,v6090,h1712,h1713,h1722,v6093 bounds 2385 445 4 355 weight 881 start 0x1.2a4a06b6b3826p11 0x1.bdp8 stop 0x1.2a63551d79afdp11 0x1.8f8p9 thickness 0x1.3da805c4de1b6p1 distance 0x1.745cf6aa658e6p-1
stemseedcandidate carmen.png#1 system 1 ordinal 2 members v6096,h1660,h1685,v6097,v6098,h1968,v6099,h1974,h1990,v6100,h2026,v6101,h2078,v6102,v6103 bounds 2397 444 3 356 weight 800 start 0x1.2bbc39440bc6bp11 0x1.bcp8 stop 0x1.2bd98029ecabbp11 0x1.8f8p9 thickness 0x1.1fa3f47e8fd2p1 distance 0x1.5fcb5ad253c7p-1
stemseedcandidate carmen.png#1 system 1 ordinal 3 members v2989,v2991,v2992,h1903,h1953,h1955,h1958,v2993,h1966,v2994,v2995,v3000,v3006,h1597,v3007,h1607,v3008,h1641,h1645,h1649,h1657,h1661,h1674,v3009,v3010,v3011,v3012,h1550 bounds 910 443 6 354 weight 1305 start 0x1.c8268b865cb44p9 0x1.bbp8 stop 0x1.c84ea5c7967dcp9 0x1.8ep9 thickness 0x1.d7dd49c34115bp1 distance 0x1.1629da912662ap0
stemseedcandidate carmen.png#1 system 1 ordinal 4 members v3923,v3924,h1891,h1948,h1952,h1954,h1956,v3925,h1981,h1989,h2057,v3926,v3928,v3932,h1588,v3933,h1617,h1635,v3934,h1642,v3935,h1656,v3936,v3937,v3939 bounds 1412 444 5 354 weight 1282 start 0x1.61509a448cb3bp10 0x1.bcp8 stop 0x1.617cf7a0d84c1p10 0x1.8e8p9 thickness 0x1.cf8c4b35839dap1 distance 0x1.0f1817232704cp0
stemseedcandidate carmen.png#1 system 1 ordinal 5 members h2169,v5226,h2107,h2112,h2113,h2122,v5227,h2219,v5228,v5229,v5232,v5237,h2376,h2386,h2395,h2170 bounds 1982 728 5 159 weight 422 start 0x1.f009dd0405debp10 0x1.6cp9 stop 0x1.effcc73557571p10 0x1.bbp9 thickness 0x1.53b92840670b4p1 distance 0x1.96add3c99ddb2p-1
stemseedcandidate carmen.png#1 system 1 ordinal 6 members v2137,h2063,v2138,v2139,h2130,h2264,h2286,v2140,h2351,v2141,v2143,v2145,h2184,h2229,h2265,h2323 bounds 495 728 4 156 weight 394 start 0x1.efe9e2cdbda6ap8 0x1.6cp9 stop 0x1.f05b35da3c733p8 0x1.b98p9 thickness 0x1.4348348348348p1 distance 0x1.8c3ebc1bf99a2p-1
stemseedcandidate carmen.png#1 system 1 ordinal 7 members h2144,v3190,h2287,v3191,v3194,v3196,h2001,h2017,h2035,v3197,h2065,v3198,v3199,v3200,h2192 bounds 989 730 5 155 weight 385 start 0x1.ef4ce2943654ep9 0x1.6dp9 stop 0x1.ef9f6f44913e5p9 0x1.bap9 thickness 0x1.3def7bdef7bdfp1 distance 0x1.84c69048791c2p-1
stemseedcandidate carmen.png#1 system 1 ordinal 8 members h2244,v4051,v4052,h2214,v4053,v4056,v4059,v4060,h2381,h2385,v4061,h2157,h2198,h2245 bounds 1487 731 5 155 weight 451 start 0x1.74430095fe776p10 0x1.6d8p9 stop 0x1.743bb1ccb0375p10 0x1.ba8p9 thickness 0x1.74704f4704f47p1 distance 0x1.a6c1a512d5c25p-1
stemseedcandidate carmen.png#1 system 1 ordinal 9 members v1396,v1401,v1402 bounds 288 647 2 149 weight 166 start 0x1.1ff4f47a316dfp8 0x1.438p9 stop 0x1.203b94a582affp8 0x1.8d8p9 thickness 0x1.1d354301b7d6cp0 distance 0x1.2ab2ee3787868p-2
stemseedcandidate carmen.png#1 system 1 ordinal 10 members h2188,v2853,v2854,v2855,v2856,v2857,h2143,h2223,h2235,v2858 bounds 823 705 5 136 weight 376 start 0x1.9c98bf2e2edbcp9 0x1.608p9 stop 0x1.9c54b63c4b6bp9 0x1.a4p9 thickness 0x1.61e1e1e1e1e1ep1 distance 0x1.a5c64ab421af8p-1
stemseedcandidate carmen.png#1 system 1 ordinal 11 members h1965,h1967,h1978,v4846,v4853,v4865,v4866,h2250 bounds 1819 708 4 135 weight 301 start 0x1.c71b3ef4dccb8p10 0x1.62p9 stop 0x1.c721d801ad387p10 0x1.a5p9 thickness 0x1.1d6480f2b9d65p1 distance 0x1.592907655bf9ep-1
stemseedcandidate carmen.png#1 system 1 ordinal 12 members h2175,v5973,v5975,h1999,h2033,h2059,h2077,h2108,v5976 bounds 2306 709 4 134 weight 317 start 0x1.207463756d682p11 0x1.628p9 stop 0x1.2079e2f5106e7p11 0x1.a5p9 thickness 0x1.2ece540f4898dp1 distance 0x1.6e6c26c1fa779p-1
stemseedcandidate carmen.png#1 system 1 ordinal 13 members h2083,h2154,v3778,h1988,h1991,h2109 bounds 1320 709 4 133 weight 273 start 0x1.4a6259bd37851p10 0x1.628p9 stop 0x1.4a5e5a96b875dp10 0x1.a48p9 thickness 0x1.06bca1af286bdp1 distance 0x1.18dde6bf54fbep-1
stemseedcandidate carmen.png#1 system 1 ordinal 14 members v6083,h1557,h1571,v6084,h1620,v6086 bounds 2384 445 2 129 weight 151 start 0x1.2a15091cc4134p11 0x1.bdp8 stop 0x1.2a22e37071ddep11 0x1.1e8p9 thickness 0x1.2ba8aea2ba8afp0 distance 0x1.5035e0ccfda83p-2
stemseedcandidate carmen.png#1 system 1 ordinal 15 members v4385,h2068,h2103,v4386,v4388,v4389,v4390,v4391,h2249,v4393 bounds 1654 725 4 118 weight 320 start 0x1.9dca58c024b98p10 0x1.6a8p9 stop 0x1.9dae9365311a4p10 0x1.a5p9 thickness 0x1.5b1e5f75270dp1 distance 0x1.a32af100145fep-1
stemseedcandidate carmen.png#1 system 1 ordinal 16 members v2559,h1971,v2561,h1998,v2562,h2044,v2563,h2111,h2116,h2185 bounds 657 725 3 116 weight 278 start 0x1.48eb212dda6edp9 0x1.6a8p9 stop 0x1.48d4ed37a2c4ap9 0x1.a4p9 thickness 0x1.32c234f72c235p1 distance 0x1.721321c0d166ep-1
stemseedcandidate carmen.png#1 system 1 ordinal 17 members v3447,v3451,v3452 bounds 1157 726 3 116 weight 332 start 0x1.2180eb52cf3aap10 0x1.6bp9 stop 0x1.21792cefff5ccp10 0x1.a48p9 thickness 0x1.6e58469ee5847p1 distance 0x1.9ce995a1e247fp-1
stemseedcandidate carmen.png#1 system 1 ordinal 18 members v5516,h2089,v5517,h2171,v5521,v5524,h2172 bounds 2145 726 4 117 weight 300 start 0x1.0c38554f65bc2p11 0x1.6bp9 stop 0x1.0c51c98d542adp11 0x1.a5p9 thickness 0x1.4834834834835p1 distance 0x1.7f5769cf5e46ep-1
stemseedcandidate carmen.png#1 system 1 ordinal 19 members v5638,v5640 bounds 2186 466 3 93 weight 191 start 0x1.1172321f6f47p11 0x1.d2p8 stop 0x1.116b1e99f6098p11 0x1.17p9 thickness 0x1.06e1b86e1b86ep1 distance 0x1.1b7a52605affcp-1
stemseedcandidate carmen.png#1 system 1 ordinal 20 members v2675,v2676,v2679,v2680,h2027,h2038,h2048 bounds 721 701 3 85 weight 233 start 0x1.691226520e00bp9 0x1.5e8p9 stop 0x1.68d909a7de593p9 0x1.888p9 thickness 0x1.5edededededeep1 distance 0x1.9455ed094cd9ep-1
stemseedcandidate carmen.png#1 system 1 ordinal 21 members h1982,v4582,v4587,h1987 bounds 1718 704 4 83 weight 168 start 0x1.addf811eccfa4p10 0x1.6p9 stop 0x1.addd6c44b4229p10 0x1.89p9 thickness 0x1.03159721ed7e7p1 distance 0x1.170324e685f06p-1
stemseedcandidate carmen.png#1 system 1 ordinal 22 members h1599,h1637,h1640,v5925,v5928 bounds 2280 478 3 83 weight 166 start 0x1.1d2fde6c167c6p11 0x1.dep8 stop 0x1.1d2de0976f127p11 0x1.18p9 thickness 0x1.0p1 distance 0x1.21f0432fadc2cp-1
stemseedcandidate carmen.png#1 system 1 ordinal 23 members v5751,h1969,v5752,v5754,v5756,v5757,h2049 bounds 2213 706 3 83 weight 226 start 0x1.14c835b0ace7bp11 0x1.61p9 stop 0x1.14b9e6fb9892p11 0x1.8ap9 thickness 0x1.5c87b5f9d4d1cp1 distance 0x1.94c4bffd6bc76p-1
stemseedcandidate carmen.png#1 system 1 ordinal 24 members h1979,v3620,h2005,h2029,v3621 bounds 1225 705 3 80 weight 179 start 0x1.329e8d43bbae8p10 0x1.608p9 stop 0x1.328d9a08c7c8cp10 0x1.88p9 thickness 0x1.1e66666666666p1 distance 0x1.50444710b855fp-1
stemseedcandidate carmen.png#1 system 1 ordinal 25 members v5886,v5901 bounds 2273 445 3 60 weight 148 start 0x1.1c2c15052d139p11 0x1.bdp8 stop 0x1.1c43a91f4f747p11 0x1.f8p8 thickness 0x1.3bbbbbbbbbbbcp1 distance 0x1.6aafa184ed911p-1
stemseedcandidate carmen.png#1 system 1 ordinal 26 members v5873,h1578,v5878 bounds 2264 453 3 59 weight 146 start 0x1.1b0c6e981976cp11 0x1.c5p8 stop 0x1.1b23a232aaf6ep11 0x1.ffp8 thickness 0x1.3cbeea4e1a08bp1 distance 0x1.6c500113a5f96p-1
stemseedcandidate carmen.png#1 system 1 ordinal 27 members h1579,h1592,v1698,v1700,v1701 bounds 358 451 4 51 weight 116 start 0x1.677f9491f5ec3p8 0x1.c3p8 stop 0x1.67b9bd8d8a66ap8 0x1.f5p8 thickness 0x1.2323232323232p1 distance 0x1.664082b51ecd9p-1
stemseedcandidate carmen.png#1 system 1 ordinal 28 members h2002,v1702,h1986,h2015 bounds 360 716 4 49 weight 103 start 0x1.698c47dda9p8 0x1.66p9 stop 0x1.696d72a86caf1p8 0x1.7ep9 thickness 0x1.0d0fac687d634p1 distance 0x1.2cf93e83858cp-1
stemseedcandidate carmen.png#1 system 1 ordinal 29 members v2950,v2952,v2954 bounds 880 354 3 49 weight 115 start 0x1.b8d612f0ebf25p9 0x1.62p8 stop 0x1.b85e8bd3394b3p9 0x1.92p8 thickness 0x1.2c687d6343eb2p1 distance 0x1.67a93f93ebf11p-1
stemseedcandidate carmen.png#1 system 1 ordinal 30 members v1435,v1438,v1441,v1446,v1447,v1450,v1451 bounds 297 469 5 50 weight 198 start 0x1.2b2e321c75fe8p8 0x1.d5p8 stop 0x1.2ad8120b229afp8 0x1.03p9 thickness 0x1.fae147ae147aep1 distance 0x1.63473e3b5b765p0
stemseedcandidate carmen.png#1 system 1 ordinal 31 members v1439,v1442,v1448,v1452,v1456 bounds 298 735 5 46 weight 170 start 0x1.2ca7bc74b01b3p8 0x1.6f8p9 stop 0x1.2ab69158fecd6p8 0x1.86p9 thickness 0x1.d90b21642c859p1 distance 0x1.380ed8d142ddbp0
stemseedcandidate carmen.png#1 system 1 ordinal 32 members v1480,v1483,v1487,v1492,v1493 bounds 310 408 5 66 weight 196 start 0x1.36f523f15a1c6p8 0x1.98p8 stop 0x1.397829d44b01cp8 0x1.d9p8 thickness 0x1.7c1f07c1f07c2p1 distance 0x1.24758ce656eap0
stemseedcandidate carmen.png#1 system 1 ordinal 33 members v1481,v1485,v1489,v1497,v1504,v1505 bounds 310 673 6 66 weight 209 start 0x1.3794fe9815359p8 0x1.508p9 stop 0x1.3a93991c68c03p8 0x1.71p9 thickness 0x1.9555555555555p1 distance 0x1.4e3d4b9bac745p0
stemseedcandidate carmen.png#1 system 1 ordinal 34 members h499,v2457,h347,h375,h395,v2458,v2460,h462 bounds 624 211 5 40 weight 111 start 0x1.38ffe876be212p9 0x1.a6p7 stop 0x1.3920a9002bfbcp9 0x1.f4p7 thickness 0x1.6333333333333p1 distance 0x1.abed9aa39e429p-1
stemseedcandidate carmen.png#1 system 1 ordinal 35 members h232,v3383,h233,h303,v3384 bounds 1115 213 4 40 weight 99 start 0x1.17227287e894p10 0x1.aap7 stop 0x1.173d23b6db215p10 0x1.f8p7 thickness 0x1.3cccccccccccdp1 distance 0x1.84ca381846da2p-1
stemseedcandidate carmen.png#1 system 1 ordinal 36 members h284,h313,h327,h337,h365,h410,v3597,v3598,h565 bounds 1214 213 4 40 weight 96 start 0x1.2fd99e1364c9bp10 0x1.aap7 stop 0x1.2fcf108ae6224p10 0x1.f8p7 thickness 0x1.3333333333333p1 distance 0x1.7a35c8ba92bebp-1
stemseedcandidate carmen.png#1 system 1 ordinal 37 members h236,v3645,v3646,v3648,h237 bounds 1242 213 5 40 weight 106 start 0x1.3710b31bbb8f4p10 0x1.aap7 stop 0x1.3702e87414084p10 0x1.f8p7 thickness 0x1.5333333333333p1 distance 0x1.9d6f182800b49p-1
stemseedcandidate carmen.png#1 system 1 ordinal 38 members v4420,h332,h453,v4421,h482 bounds 1675 211 4 40 weight 103 start 0x1.a2f94863ba37cp10 0x1.a6p7 stop 0x1.a32619a2d40bfp10 0x1.f4p7 thickness 0x1.499999999999ap1 distance 0x1.8458ff0c92566p-1
stemseedcandidate carmen.png#1 system 1 ordinal 39 members h212,h590,v5283,v5284,v5285,v5286,h591 bounds 2011 212 5 40 weight 105 start 0x1.f73feade765fep10 0x1.a8p7 stop 0x1.f7543f62b91dcp10 0x1.f6p7 thickness 0x1.5p1 distance 0x1.a38d8167a2b57p-1
stemseedcandidate carmen.png#1 system 1 ordinal 40 members h218,v5511,h219 bounds 2143 212 4 40 weight 82 start 0x1.0c0dcdacec717p11 0x1.a8p7 stop 0x1.0c11957e50aedp11 0x1.f6p7 thickness 0x1.0666666666666p1 distance 0x1.226f0ce558021p-1
stemseedcandidate carmen.png#1 system 1 ordinal 41 members v1554,v1555,v1559,v1560,v1565,v1572,v1579 bounds 326 411 5 46 weight 162 start 0x1.48655d2e48609p8 0x1.9bp8 stop 0x1.47aca1c3dea13p8 0x1.c8p8 thickness 0x1.c2c8590b21643p1 distance 0x1.5725f662fd838p0
stemseedcandidate carmen.png#1 system 1 ordinal 42 members h266,h563,v3336,v3347,v3348,h619 bounds 1086 213 5 39 weight 119 start 0x1.0ffb5cac74342p10 0x1.aap7 stop 0x1.100159a5ed2f3p10 0x1.f6p7 thickness 0x1.869069069069p1 distance 0x1.ba5b8a365eb98p-1
stemseedcandidate carmen.png#1 system 1 ordinal 43 members h256,h538,v5469,h490 bounds 2114 212 4 39 weight 82 start 0x1.086d473184be7p11 0x1.a8p7 stop 0x1.08729b0b21164p11 0x1.f4p7 thickness 0x1.0d20d20d20d21p1 distance 0x1.2cba39853bf1cp-1
stemseedcandidate carmen.png#1 system 1 ordinal 44 members v4096,h451,v4101,v4102,v4103 bounds 1508 211 4 39 weight 114 start 0x1.7968ce9666eafp10 0x1.a6p7 stop 0x1.79919ce8a30f8p10 0x1.f2p7 thickness 0x1.7627627627627p1 distance 0x1.ccac9a5202a7ep-1
stemseedcandidate carmen.png#1 system 1 ordinal 45 members h172,v2807,v2809,v2810,v2812,v2813,v2817 bounds 797 211 5 39 weight 133 start 0x1.8f589b35e6cfbp9 0x1.a6p7 stop 0x1.8fac31d47e999p9 0x1.f2p7 thickness 0x1.b483483483483p1 distance 0x1.3651febf1a8d4p0
stemseedcandidate carmen.png#1 system 1 ordinal 46 members h289,v5223,v5224,v5225,v5230 bounds 1981 213 4 38 weight 103 start 0x1.efbee2c00327cp10 0x1.aap7 stop 0x1.efc8ba654b85ap10 0x1.f4p7 thickness 0x1.5af286bca1af3p1 distance 0x1.a46d15b9806e4p-1
stemseedcandidate carmen.png#1 system 1 ordinal 47 members v1526,v1530,v1531,v1534,v1535,v1537,v1541 bounds 319 439 6 57 weight 226 start 0x1.4156ee536a7b1p8 0x1.b7p8 stop 0x1.41f6f7990cbd2p8 0x1.efp8 thickness 0x1.fb823ee08fb82p1 distance 0x1.94049210635bdp0
stemseedcandidate carmen.png#1 system 1 ordinal 48 members v1532,v1536,v1538,v1539,v1545,v1550,v1551,v1556 bounds 321 703 6 57 weight 209 start 0x1.4347a139ac294p8 0x1.5f8p9 stop 0x1.438ee75a35713p8 0x1.7b8p9 thickness 0x1.d555555555555p1 distance 0x1.97283ab219cbep0
stemseedcandidate carmen.png#1 system 1 ordinal 49 members v4858,v4864,v4874,v4878,h373,v4879 bounds 1821 213 5 38 weight 160 start 0x1.c7caad7e8a54dp10 0x1.aap7 stop 0x1.c7c3092f9b20ap10 0x1.f4p7 thickness 0x1.0d79435e50d79p2 distance 0x1.6177d8f4ad6b9p0
stemseedcandidate carmen.png#1 system 1 ordinal 50 members v1562,v1567,v1568,v1574,v1575,v1582,v1589,v1597 bounds 327 677 6 46 weight 175 start 0x1.4a75f97c008eep8 0x1.528p9 stop 0x1.48a07855ec319p8 0x1.69p9 thickness 0x1.e6f4de9bd37a7p1 distance 0x1.81ec75506ec06p0
stemseedcandidate carmen.png#1 system 1 ordinal 51 members v1650,h2047,v1654,v1655,v1659,v1664 bounds 346 749 5 36 weight 138 start 0x1.5b7aff3ef03adp8 0x1.768p9 stop 0x1.5cad0a61e2d86p8 0x1.88p9 thickness 0x1.eaaaaaaaaaaabp1 distance 0x1.43285fa014253p0
stemseedcandidate carmen.png#1 system 1 ordinal 52 members v5673,v5674,v5677,v5678,v5694,v5713 bounds 2198 212 6 41 weight 167 start 0x1.13173f21a889ep11 0x1.a8p7 stop 0x1.1316be44014c6p11 0x1.f8p7 thickness 0x1.04aed44aed44bp2 distance 0x1.8c155157322bap0
stemseedcandidate carmen.png#1 system 1 ordinal 53 members v1422,v1423,v1425,v1430 bounds 293 478 4 34 weight 108 start 0x1.26c1b5ff6f3a8p8 0x1.dep8 stop 0x1.26b9b37eda4b1p8 0x1.ffp8 thickness 0x1.9696969696969p1 distance 0x1.131e66831e56ep0
stemseedcandidate carmen.png#1 system 1 ordinal 54 members v1644,h1608,v1647,v1648,v1653,v1658,v1663 bounds 345 485 5 35 weight 134 start 0x1.5ab32acf27c7cp8 0x1.e5p8 stop 0x1.5bbbd93eecba3p8 0x1.038p9 thickness 0x1.ea0ea0ea0ea0fp1 distance 0x1.41315fa12de6ep0
stemseedcandidate carmen.png#1 system 1 ordinal 55 members v1886,v1898,h2072 bounds 412 762 4 34 weight 106 start 0x1.9d563c0a42b5dp8 0x1.7dp9 stop 0x1.9cf7c03254cb4p8 0x1.8d8p9 thickness 0x1.8f0f0f0f0f0f1p1 distance 0x1.d8d336e9a2817p-1
stemseedcandidate carmen.png#1 system 1 ordinal 56 members v1424,v1426,v1431,v1436 bounds 294 743 4 33 weight 109 start 0x1.27b5b5930e753p8 0x1.738p9 stop 0x1.27af7091f6434p8 0x1.838p9 thickness 0x1.a6c9b26c9b26dp1 distance 0x1.1680b7bbced86p0
stemseedcandidate carmen.png#1 system 1 ordinal 57 members v2751,v2752,v2757,v2762,h120 bounds 759 211 4 35 weight 78 start 0x1.7c2fc7f744de5p9 0x1.a6p7 stop 0x1.7c0790bd44fd5p9 0x1.eap7 thickness 0x1.1d41d41d41d42p1 distance 0x1.7cbee4954ffafp-1
stemseedcandidate carmen.png#1 system 1 ordinal 58 members v1882,h1598,v1889,h1623 bounds 410 499 4 32 weight 104 start 0x1.9b68f9e4d6f7p8 0x1.f3p8 stop 0x1.9af1248b43a3fp8 0x1.09p9 thickness 0x1.ap1 distance 0x1.e593fedaa51e9p-1
stemseedcandidate carmen.png#1 system 1 ordinal 59 members v2693,h382,v2694 bounds 730 211 2 32 weight 41 start 0x1.6d44c1a5a3a94p9 0x1.a6p7 stop 0x1.6d8d2073db189p9 0x1.e4p7 thickness 0x1.48p0 distance 0x1.7fe6ea508b8efp-2
stemseedcandidatesummary carmen.png#1 system 1 count 60 26bd9ed4f9d05b6d
